image_id,x,y,sulfide_frac,tile_path
5,1280,960,0.31001375159438777,tiles/00005/0022.jpg
5,1600,960,0.2728993941326531,tiles/00005/0023.jpg
6,2240,0,0.061603156887755105,tiles/00006/0000.jpg
6,4800,0,0.056032764668367346,tiles/00006/0001.jpg
6,2240,320,0.12619579081632654,tiles/00006/0002.jpg
6,2560,320,0.3199986049107143,tiles/00006/0003.jpg
6,2880,320,0.39261300223214285,tiles/00006/0004.jpg
6,3200,320,0.43769929846938777,tiles/00006/0005.jpg
6,3520,320,0.1604053730867347,tiles/00006/0006.jpg
6,3840,320,0.10171197385204081,tiles/00006/0007.jpg
6,4160,320,0.05091577646683673,tiles/00006/0008.jpg
6,4480,320,0.06777144451530612,tiles/00006/0009.jpg
6,1600,640,0.14052535076530612,tiles/00006/0010.jpg
6,1920,640,0.21417610012755103,tiles/00006/0011.jpg
6,2240,640,0.29903240593112246,tiles/00006/0012.jpg
6,2560,640,0.8662906568877551,tiles/00006/0013.jpg
6,2880,640,0.9533043686224489,tiles/00006/0014.jpg
6,3200,640,0.934455715880102,tiles/00006/0015.jpg
6,3520,640,0.8066755022321429,tiles/00006/0016.jpg
6,3840,640,0.7440210459183674,tiles/00006/0017.jpg
6,4160,640,0.6946199378188775,tiles/00006/0018.jpg
6,4480,640,0.4023985570790816,tiles/00006/0019.jpg
6,1600,960,0.5380012356505102,tiles/00006/0020.jpg
6,1920,960,0.45786830357142855,tiles/00006/0021.jpg
6,2240,960,0.6343520806760204,tiles/00006/0022.jpg
6,2560,960,0.9544553172831632,tiles/00006/0023.jpg
6,2880,960,0.9848284040178571,tiles/00006/0024.jpg
6,3200,960,0.946647799744898,tiles/00006/0025.jpg
6,3520,960,0.9232401945153061,tiles/00006/0026.jpg
6,3840,960,0.9589146205357143,tiles/00006/0027.jpg
6,4160,960,0.9632692920918368,tiles/00006/0028.jpg
6,4480,960,0.6360311702806123,tiles/00006/0029.jpg
6,4800,960,0.08059131855867346,tiles/00006/0030.jpg
6,1280,1280,0.1500866948341837,tiles/00006/0031.jpg
6,1600,1280,0.3259974888392857,tiles/00006/0032.jpg
6,1920,1280,0.03184291294642857,tiles/00006/0033.jpg
6,2240,1280,0.2605528539540816,tiles/00006/0034.jpg
6,2560,1280,0.5710548867984694,tiles/00006/0035.jpg
6,2880,1280,0.8791354432397959,tiles/00006/0036.jpg
6,3200,1280,0.9452676578443877,tiles/00006/0037.jpg
6,3520,1280,0.9442761479591837,tiles/00006/0038.jpg
6,3840,1280,0.9792430644132653,tiles/00006/0039.jpg
6,4160,1280,0.9808822943239796,tiles/00006/0040.jpg
6,4480,1280,0.8636748644770408,tiles/00006/0041.jpg
6,4800,1280,0.4846938775510204,tiles/00006/0042.jpg
6,1280,1600,0.18219866071428573,tiles/00006/0043.jpg
6,1600,1600,0.260009765625,tiles/00006/0044.jpg
6,1920,1600,0.09555365114795919,tiles/00006/0045.jpg
6,2560,1600,0.0714534837372449,tiles/00006/0046.jpg
6,2880,1600,0.6956114477040817,tiles/00006/0047.jpg
6,3200,1600,0.9358458227040817,tiles/00006/0048.jpg
6,3520,1600,0.9414610570790817,tiles/00006/0049.jpg
6,3840,1600,0.9327566964285714,tiles/00006/0050.jpg
6,4160,1600,0.9076102120535714,tiles/00006/0051.jpg
6,4480,1600,0.6872608418367347,tiles/00006/0052.jpg
6,4800,1600,0.2578025350765306,tiles/00006/0053.jpg
6,5120,1600,0.08244977678571429,tiles/00006/0054.jpg
6,5440,1600,0.1079848931760204,tiles/00006/0055.jpg
6,960,1920,0.24182876275510204,tiles/00006/0056.jpg
6,1280,1920,0.6537039620535714,tiles/00006/0057.jpg
6,1600,1920,0.7200354751275511,tiles/00006/0058.jpg
6,1920,1920,0.7059948979591837,tiles/00006/0059.jpg
6,2240,1920,0.4636330117984694,tiles/00006/0060.jpg
6,2560,1920,0.5661770567602041,tiles/00006/0061.jpg
6,2880,1920,0.9180235570790817,tiles/00006/0062.jpg
6,3200,1920,0.7898995535714286,tiles/00006/0063.jpg
6,3520,1920,0.5122867506377551,tiles/00006/0064.jpg
6,3840,1920,0.5528240593112245,tiles/00006/0065.jpg
6,4160,1920,0.8250508211096939,tiles/00006/0066.jpg
6,4480,1920,0.40897540656887754,tiles/00006/0067.jpg
6,5440,1920,0.09177196269132654,tiles/00006/0068.jpg
6,960,2240,0.5708705357142857,tiles/00006/0069.jpg
6,1280,2240,0.8628527582908163,tiles/00006/0070.jpg
6,1600,2240,0.8827377630739796,tiles/00006/0071.jpg
6,1920,2240,0.9514857700892857,tiles/00006/0072.jpg
6,2240,2240,0.964111328125,tiles/00006/0073.jpg
6,2560,2240,0.9316057477678571,tiles/00006/0074.jpg
6,2880,2240,0.6413624043367347,tiles/00006/0075.jpg
6,3200,2240,0.1655223612882653,tiles/00006/0076.jpg
6,4160,2240,0.3953483737244898,tiles/00006/0077.jpg
6,4480,2240,0.3378208705357143,tiles/00006/0078.jpg
6,5440,2240,0.0436164700255102,tiles/00006/0079.jpg
6,5760,2240,0.11408342633928571,tiles/00006/0080.jpg
6,320,2560,0.05617725605867347,tiles/00006/0081.jpg
6,640,2560,0.1703503667091837,tiles/00006/0082.jpg
6,960,2560,0.5422413105867347,tiles/00006/0083.jpg
6,1280,2560,0.8924685108418368,tiles/00006/0084.jpg
6,1600,2560,0.9238181600765306,tiles/00006/0085.jpg
6,1920,2560,0.8951640226403061,tiles/00006/0086.jpg
6,2240,2560,0.8760413345025511,tiles/00006/0087.jpg
6,2560,2560,0.9372060347576531,tiles/00006/0088.jpg
6,2880,2560,0.2990224410076531,tiles/00006/0089.jpg
6,4160,2560,0.05914182079081633,tiles/00006/0090.jpg
6,4480,2560,0.06210140306122449,tiles/00006/0091.jpg
6,5120,2560,0.05606265943877551,tiles/00006/0092.jpg
6,5440,2560,0.13987264827806123,tiles/00006/0093.jpg
6,5760,2560,0.20600984534438777,tiles/00006/0094.jpg
6,960,2880,0.0804916693239796,tiles/00006/0095.jpg
6,1280,2880,0.7400500239158163,tiles/00006/0096.jpg
6,1600,2880,0.9617645886479592,tiles/00006/0097.jpg
6,1920,2880,0.9201560507015306,tiles/00006/0098.jpg
6,2240,2880,0.9613510443239796,tiles/00006/0099.jpg
6,2560,2880,0.9480329241071429,tiles/00006/0100.jpg
6,2880,2880,0.24557059151785715,tiles/00006/0101.jpg
6,4480,2880,0.03781190210459184,tiles/00006/0102.jpg
6,4800,2880,0.041449099170918366,tiles/00006/0103.jpg
6,5440,2880,0.03156389508928571,tiles/00006/0104.jpg
6,5760,2880,0.07574836575255102,tiles/00006/0105.jpg
6,1280,3200,0.36722735969387754,tiles/00006/0106.jpg
6,1600,3200,0.8112494021045918,tiles/00006/0107.jpg
6,1920,3200,0.948860012755102,tiles/00006/0108.jpg
6,2240,3200,0.8148218271683674,tiles/00006/0109.jpg
6,2560,3200,0.6070581552933674,tiles/00006/0110.jpg
6,2880,3200,0.1480289381377551,tiles/00006/0111.jpg
6,3520,3200,0.03989955357142857,tiles/00006/0112.jpg
6,5760,3200,0.07128408003826531,tiles/00006/0113.jpg
7,0,0,0.2774184869260204,tiles/00007/0000.jpg
7,320,0,0.47581014827806123,tiles/00007/0001.jpg
7,640,0,0.4273706552933674,tiles/00007/0002.jpg
7,960,0,0.3278659119897959,tiles/00007/0003.jpg
7,1280,0,0.6981176259566326,tiles/00007/0004.jpg
7,1600,0,0.7958237005739796,tiles/00007/0005.jpg
7,0,320,0.6202068718112245,tiles/00007/0006.jpg
7,320,320,0.7859285315688775,tiles/00007/0007.jpg
7,640,320,0.6993183992346939,tiles/00007/0008.jpg
7,960,320,0.8529974489795918,tiles/00007/0009.jpg
7,1280,320,0.8258181202168368,tiles/00007/0010.jpg
7,1600,320,0.7382065130739796,tiles/00007/0011.jpg
7,0,640,0.6360162228954082,tiles/00007/0012.jpg
7,320,640,0.5982342155612245,tiles/00007/0013.jpg
7,640,640,0.8124750876913265,tiles/00007/0014.jpg
7,960,640,0.9999900350765306,tiles/00007/0015.jpg
7,1280,640,1.0,tiles/00007/0016.jpg
7,1600,640,0.7275938695790817,tiles/00007/0017.jpg
7,0,960,0.803466796875,tiles/00007/0018.jpg
7,320,960,0.6865234375,tiles/00007/0019.jpg
7,640,960,0.8700723453443877,tiles/00007/0020.jpg
7,960,960,0.9323830117984694,tiles/00007/0021.jpg
7,1280,960,0.9064243861607143,tiles/00007/0022.jpg
7,1600,960,0.45267159598214285,tiles/00007/0023.jpg
8,0,0,0.23924784757653061,tiles/00008/0000.jpg
8,320,0,0.45675223214285715,tiles/00008/0001.jpg
8,640,0,0.5546825175382653,tiles/00008/0002.jpg
8,960,0,0.2899892378826531,tiles/00008/0003.jpg
8,1280,0,0.35444734534438777,tiles/00008/0004.jpg
8,1600,0,0.45958725286989793,tiles/00008/0005.jpg
8,0,320,0.15581652582908162,tiles/00008/0006.jpg
8,320,320,0.4808773118622449,tiles/00008/0007.jpg
8,640,320,0.35225506218112246,tiles/00008/0008.jpg
8,960,320,0.21042928890306123,tiles/00008/0009.jpg
8,1280,320,0.15803372130102042,tiles/00008/0010.jpg
8,1600,320,0.43960758131377553,tiles/00008/0011.jpg
8,0,640,0.03936643016581633,tiles/00008/0012.jpg
8,320,640,0.20427096619897958,tiles/00008/0013.jpg
8,640,640,0.26234155771683676,tiles/00008/0014.jpg
8,960,640,0.1473064811862245,tiles/00008/0015.jpg
8,1280,640,0.1878039301658163,tiles/00008/0016.jpg
8,1600,640,0.31898716517857145,tiles/00008/0017.jpg
8,320,960,0.17004145408163265,tiles/00008/0018.jpg
8,640,960,0.2019092793367347,tiles/00008/0019.jpg
8,960,960,0.23645766900510204,tiles/00008/0020.jpg
8,1280,960,0.5855289381377551,tiles/00008/0021.jpg
8,1600,960,0.23456931600765307,tiles/00008/0022.jpg
9,0,0,0.287841796875,tiles/00009/0000.jpg
9,320,0,0.8016133211096939,tiles/00009/0001.jpg
9,640,0,0.5966398278061225,tiles/00009/0002.jpg
9,960,0,0.2037777024872449,tiles/00009/0003.jpg
9,0,320,0.15065469547193877,tiles/00009/0004.jpg
9,320,320,0.6288215481505102,tiles/00009/0005.jpg
9,640,320,0.9033053651147959,tiles/00009/0006.jpg
9,960,320,0.6137346540178571,tiles/00009/0007.jpg
9,1280,320,0.096435546875,tiles/00009/0008.jpg
9,1600,320,0.1455875318877551,tiles/00009/0009.jpg
9,320,640,0.14691784917091838,tiles/00009/0010.jpg
9,640,640,0.7472745934311225,tiles/00009/0011.jpg
9,960,640,0.9216856664540817,tiles/00009/0012.jpg
9,1280,640,0.6648447464923469,tiles/00009/0013.jpg
9,1600,640,0.43882035235969385,tiles/00009/0014.jpg
9,640,960,0.14971301020408162,tiles/00009/0015.jpg
9,960,960,0.31576849489795916,tiles/00009/0016.jpg
9,1280,960,0.2371402662627551,tiles/00009/0017.jpg
9,1600,960,0.1582629145408163,tiles/00009/0018.jpg
10,0,0,0.12894112723214285,tiles/00010/0000.jpg
10,320,0,0.15778958067602042,tiles/00010/0001.jpg
10,640,0,0.07209123883928571,tiles/00010/0002.jpg
10,960,0,0.06293845663265306,tiles/00010/0003.jpg
10,1280,0,0.10737205038265306,tiles/00010/0004.jpg
10,1600,0,0.05685985331632653,tiles/00010/0005.jpg
10,0,320,0.11493044483418367,tiles/00010/0006.jpg
10,320,320,0.10795499840561225,tiles/00010/0007.jpg
10,640,320,0.10712790975765306,tiles/00010/0008.jpg
10,960,320,0.04994419642857143,tiles/00010/0009.jpg
10,1280,320,0.12124322385204081,tiles/00010/0010.jpg
10,1600,320,0.10011260363520408,tiles/00010/0011.jpg
10,0,640,0.05431381536989796,tiles/00010/0012.jpg
10,320,640,0.07021783322704081,tiles/00010/0013.jpg
10,640,640,0.16556222098214285,tiles/00010/0014.jpg
10,960,640,0.1465640943877551,tiles/00010/0015.jpg
10,1280,640,0.10671934789540816,tiles/00010/0016.jpg
10,1600,640,0.09014269770408163,tiles/00010/0017.jpg
10,0,960,0.12984295280612246,tiles/00010/0018.jpg
10,320,960,0.10004783163265306,tiles/00010/0019.jpg
10,640,960,0.09763632015306123,tiles/00010/0020.jpg
10,960,960,0.11992287149234694,tiles/00010/0021.jpg
10,1280,960,0.07841896524234694,tiles/00010/0022.jpg
10,1600,960,0.12478575414540816,tiles/00010/0023.jpg
11,0,0,0.051414022640306124,tiles/00011/0000.jpg
11,320,0,0.06911670918367346,tiles/00011/0001.jpg
11,640,0,0.20458984375,tiles/00011/0002.jpg
11,960,0,0.1722038424744898,tiles/00011/0003.jpg
11,1280,0,0.04736826371173469,tiles/00011/0004.jpg
11,1600,0,0.04970005580357143,tiles/00011/0005.jpg
11,0,320,0.042535275829081634,tiles/00011/0006.jpg
11,320,320,0.12130301339285714,tiles/00011/0007.jpg
11,640,320,0.3963000239158163,tiles/00011/0008.jpg
11,960,320,0.20207370057397958,tiles/00011/0009.jpg
11,1280,320,0.11829360650510204,tiles/00011/0010.jpg
11,1600,320,0.09735730229591837,tiles/00011/0011.jpg
11,0,640,0.04003408003826531,tiles/00011/0012.jpg
11,320,640,0.05151865433673469,tiles/00011/0013.jpg
11,640,640,0.23930763711734693,tiles/00011/0014.jpg
11,960,640,0.11919044961734694,tiles/00011/0015.jpg
11,1280,640,0.08463209502551021,tiles/00011/0016.jpg
11,1600,640,0.11033163265306123,tiles/00011/0017.jpg
11,640,960,0.04821029974489796,tiles/00011/0018.jpg
11,960,960,0.18523297991071427,tiles/00011/0019.jpg
11,1280,960,0.1824577487244898,tiles/00011/0020.jpg
11,1600,960,0.2764170121173469,tiles/00011/0021.jpg
12,0,0,0.20647321428571427,tiles/00012/0000.jpg
12,320,0,0.30466757015306123,tiles/00012/0001.jpg
12,640,0,0.2549625318877551,tiles/00012/0002.jpg
12,960,0,0.15834761639030612,tiles/00012/0003.jpg
12,1280,0,0.22121631855867346,tiles/00012/0004.jpg
12,1600,0,0.2735072544642857,tiles/00012/0005.jpg
12,0,320,0.1534797512755102,tiles/00012/0006.jpg
12,320,320,0.15183553890306123,tiles/00012/0007.jpg
12,640,320,0.2974180883290816,tiles/00012/0008.jpg
12,960,320,0.18793845663265307,tiles/00012/0009.jpg
12,1280,320,0.1801707987882653,tiles/00012/0010.jpg
12,1600,320,0.21794782366071427,tiles/00012/0011.jpg
12,0,640,0.16719148596938777,tiles/00012/0012.jpg
12,320,640,0.1923877949617347,tiles/00012/0013.jpg
12,640,640,0.2992615991709184,tiles/00012/0014.jpg
12,960,640,0.3301279496173469,tiles/00012/0015.jpg
12,1280,640,0.23304966517857142,tiles/00012/0016.jpg
12,1600,640,0.13407804528061223,tiles/00012/0017.jpg
12,0,960,0.07239018654336735,tiles/00012/0018.jpg
12,320,960,0.317806321747449,tiles/00012/0019.jpg
12,640,960,0.48275569993622447,tiles/00012/0020.jpg
12,960,960,0.2893813775510204,tiles/00012/0021.jpg
12,1280,960,0.17705676020408162,tiles/00012/0022.jpg
12,1600,960,0.03280452806122449,tiles/00012/0023.jpg
13,0,0,0.272152024872449,tiles/00013/0000.jpg
13,320,0,0.5711395886479592,tiles/00013/0001.jpg
13,640,0,0.7135931521045918,tiles/00013/0002.jpg
13,960,0,0.4525121572066326,tiles/00013/0003.jpg
13,1280,0,0.2368961256377551,tiles/00013/0004.jpg
13,1600,0,0.08567841198979592,tiles/00013/0005.jpg
13,0,320,0.17368861607142858,tiles/00013/0006.jpg
13,320,320,0.7954948580994898,tiles/00013/0007.jpg
13,640,320,0.5795051419005102,tiles/00013/0008.jpg
13,960,320,0.4970852598852041,tiles/00013/0009.jpg
13,1280,320,0.7604033801020408,tiles/00013/0010.jpg
13,1600,320,0.6425482302295918,tiles/00013/0011.jpg
13,0,640,0.10004284917091837,tiles/00013/0012.jpg
13,320,640,0.5776466836734694,tiles/00013/0013.jpg
13,640,640,0.7645687181122449,tiles/00013/0014.jpg
13,960,640,0.37977319834183676,tiles/00013/0015.jpg
13,1280,640,0.4279187260841837,tiles/00013/0016.jpg
13,1600,640,0.8167749521683674,tiles/00013/0017.jpg
13,0,960,0.16890545280612246,tiles/00013/0018.jpg
13,320,960,0.3760363520408163,tiles/00013/0019.jpg
13,640,960,0.6164999202806123,tiles/00013/0020.jpg
13,960,960,0.5350864955357143,tiles/00013/0021.jpg
13,1280,960,0.6042231345663265,tiles/00013/0022.jpg
13,1600,960,0.6914560746173469,tiles/00013/0023.jpg
14,1920,0,0.05262974330357143,tiles/00014/0000.jpg
14,2240,0,0.041558713329081634,tiles/00014/0001.jpg
14,2560,0,0.17152124521683673,tiles/00014/0002.jpg
14,2880,0,0.24116111288265307,tiles/00014/0003.jpg
14,3200,0,0.12990772480867346,tiles/00014/0004.jpg
14,3520,0,0.10247927295918367,tiles/00014/0005.jpg
14,0,320,0.06864337531887756,tiles/00014/0006.jpg
14,320,320,0.23329380580357142,tiles/00014/0007.jpg
14,640,320,0.1402861926020408,tiles/00014/0008.jpg
14,960,320,0.20607959980867346,tiles/00014/0009.jpg
14,1280,320,0.34701351243622447,tiles/00014/0010.jpg
14,1600,320,0.27664620535714285,tiles/00014/0011.jpg
14,1920,320,0.07775131536989796,tiles/00014/0012.jpg
14,2240,320,0.09496572066326531,tiles/00014/0013.jpg
14,2560,320,0.10550362723214286,tiles/00014/0014.jpg
14,2880,320,0.20110710299744897,tiles/00014/0015.jpg
14,3200,320,0.10796994579081633,tiles/00014/0016.jpg
14,3520,320,0.1970264668367347,tiles/00014/0017.jpg
14,0,640,0.0781997369260204,tiles/00014/0018.jpg
14,320,640,0.2888083944515306,tiles/00014/0019.jpg
14,640,640,0.29530054209183676,tiles/00014/0020.jpg
14,960,640,0.21227279974489796,tiles/00014/0021.jpg
